job_link,job_skills
https://www.linkedin.com/jobs/view/full-time-assistant-manager-at-universidade-de-mogi-das-cruzes-3691437993,"Cinemark Assistant Manager, Management Foundations, Annual Certifications, MAP Core, Safe Alcohol Service training, Basic food handling training, Communication skills, Interpersonal skills, Teamwork, Problemsolving, Time management, Organizational skills, Attention to detail, Conflict resolution, Physical fitness, Ability to work in a standing position for extended periods of time, Ability to carry push and pull objects, Ability to work in a noisy environment"
https://www.linkedin.com/jobs/view/full-time-assistant-manager-at-cinemark-3581260021,"Management Accreditation Program, Safe Alcohol Service training, Food handling training, English proficiency, Customer service, Teamwork, Leadership, Communication, Time management, Problem solving, Conflict resolution, Physical fitness, Lifting, Standing, Walking, Reaching, Noise tolerance"
https://www.linkedin.com/jobs/view/part-time-assistant-manager-at-universidade-de-mogi-das-cruzes-3739076125,"Customer service, Team management, Team leadership, Conflict resolution, Training and development, Communication skills, Interpersonal skills, Problemsolving skills, Decisionmaking skills, Time management skills, Organizational skills, Attention to detail, Health card, Food handlers permit, Safe Alcohol Service training, Management Accreditation Program, Management Foundations, Annual Certifications, MAP Core, Basic food handling training"
https://www.linkedin.com/jobs/view/research-associate-northeast-agresearch-education-center-utia-greeneville-tn-at-university-of-tennessee-3737131917,"Agronomy, Animal Science, Farm Equipment Operation and Maintenance, Flexible Work Schedule, Precision Agriculture Technologies, Research Methodology and Protocol, Data Analysis, Forage Production, Precision Agriculture Applications, Communication, Work Ethic, Farm and Research Safety, Teamwork, Lifting Heavy Objects, Outdoor Work, Tennessee Valid Driver’s License, IACUC Certifications, Research Center Plot Work, Field/Controlled Environments Research, Data Interpretation, Training and Supervising Personnel, Word Processing Spreadsheets Presentation Database and Statistical Software, Resource Prioritization and Coordination, Academic Research Knowledge"
https://uk.linkedin.com/jobs/view/maintenance-assistant-at-omega-resource-group-limited-3784807095,"Maintenance, CNC Mills, Lathes, EDM Machines, Preventative maintenance, Minor repairs, Installation, Liaison, Health and safety compliance, Maintenance software, Building maintenance, Electrical repairs, Mechanical repairs, General building maintenance, Wiring, Mechanical principles, Electrical principles, 18th Edition (Electrical), Common tools, Health and safety practices, Problemsolving, Independent work, Teamwork"
https://www.linkedin.com/jobs/view/warehouse-technician-ii-or-iii-at-gwinnett-county-government-3732079399,"Inventory Management, Data Entry, MS Office Suite, Inventory Control, Warehousing, Order Processing, Shipping and Receiving, Database Management, Purchasing, Communication, Customer Service, Data Analysis, Logistics, Forklift Operation, High School Diploma or GED, Experience in Automated Warehouse or Inventory Control, Valid Driver's License"
https://www.linkedin.com/jobs/view/automotive-technician-experienced-auto-mechanic-at-drive-automotive-services-llc-3787902185,"Automotive repair, Mechanical repair, Analytical skills, Problemsolving skills, Ability to read service manuals, Computer diagnostic equipment, Software proficiency, Good communication skills, Organizational skills, Fastpaced environment, Attention to detail, High school diploma, Vocational/technical school program, ASE certification, Commercial driver's license, Physical strength, Safety consciousness"
https://www.linkedin.com/jobs/view/executive-assistant-ea-ts-sci-dodf12-at-qinetiq-us-3789912685,"Executive Assistant, DoD leadership, Microsoft Excel, Travel Regulations, Clearance Guide, Administrative Support, DoD security procedures, CONUS, OCONUS, Defense Travel System (DTS), TMT, CATMS, Sensitivity information, TS/SCI clearance"
https://ca.linkedin.com/jobs/view/senior-environmental-site-assessor-at-stantec-3610873110,"Environmental Management, Environmental Site Assessment, Phase I ESA, Phase II ESA, Remediation Programs, Hydrogeological Investigations, Work Program Development and Implementation, Schedules Management, Budgets Management, Client Deliverables Management, Client Management, Communication, Teamwork, Mentoring, Verbal and Written Communication, Safety Culture Promotion, HSSE Program Participation, Contaminated Site Management, Industrial Properties, Brownfield Properties, P.Geo. or P.Eng. Registration"
https://www.linkedin.com/jobs/view/full-time-assistant-manager-at-cinemark-3679937214,"Customer service, Communication skills, Teamwork, Leadership, Conflict resolution, Physical stamina, Organizational skills, Time management, Attention to detail, Problem solving, Training, Coaching, Written communication, Verbal communication, Interpersonal skills, Motivation, Flexibility, High energy, Accuracy, Math, Food handling, Cash handling, Management, Safety, Cleaning, Social distancing, Personal protective equipment (PPE), Shift work, Weekend availability, Holiday availability"
https://uk.linkedin.com/jobs/view/assistant-manager-at-wildwood-restaurants-3789333354,"Team Management, Customer Service, Restaurant Experience, Fine Dining, Marketing, Staff Training, Recruitment"
https://www.linkedin.com/jobs/view/dental-assistant-w-x-ray-at-prosmile-3804488598,"Dental instruments, Patient care, Recordkeeping, Appointment scheduling, Scheduling, Data entry, Patient interactions, OSHA guidelines, HIPAA guidelines, CDC guidelines, Xray License, Dental Assistant certificate, Dental Radiologic Technologist (DRT) license, Radiation Health and Safety certificate, Dentrix, Ability to learn new technologies and systems., Communication, Organization, Prioritization, Analytical, Time management, Multitasking, Ability to work in a fastpaced environment, Ability to work evenings and weekends, High School diploma or GED, 1+ years work experience as a Dental Assistant, Ability to stand walk and use hands and arms, Close vision, Ability to adjust focus, Ability to travel to healthcare practices, Ability to lift and/or move between 10 and 25 pounds"
https://www.linkedin.com/jobs/view/board-certified-behavior-analyst-bcba-in-home-at-bright-achievements-3787906051,"BCBA, ABLLSR, VBMAPP, Vineland, AFLS, ABA, Data management, Rethink, Interpersonal skills, Written communication, Verbal communication, Autism spectrum, RBT, Behavior assessment, Behavior intervention, Functional analysis, Skill repertoire, Cultural diversity, Special education, Psychology"
https://www.linkedin.com/jobs/view/hvac-service-technician-iii-at-daikin-applied-americas-3770502602,"HVAC, Refrigeration, Commercial Equipment, Intelligent Equipment, Magnetic Bearing Technology, VRF Technology, Diagnostics, Troubleshooting, Pipefitting, Brazing, Centrifugal Chillers, Screw Chillers, AirCooled Chillers, Boilers, Rooftop Units, Split Systems, Warranty Service, Customer Education, Rebuild, Retrofit, OSHA Guidelines, Safety Policies, Communication, Sales Opportunities, Mentorship, Data Entry, Email, Internet, Word Processing, Programs, Chiller Trend Data, Microsoft Office, CPR, OSHA 10 Certification, Heating, Ventilation, Air Conditioning, EPA Universal Technician Certification, First Aid"
https://www.linkedin.com/jobs/view/wendy-s-assistant-manager-%2455k%2B-starting-south-jersey-region-at-the-briad-group-3802526117,"Restaurant management, QSR or Fastcasual experience, Leadership, Teamwork, Interpersonal skills, Communication skills, Ability to work independently, Ability to work as a team member, Strong work ethic, Desire to learn, Collaboration, Cando attitude, Upbeat and engaging personality, Multitasking"
https://www.linkedin.com/jobs/view/district-manager-at-safety-kleen-3779462117,"Health and Safety, Budgeting, Business Planning, Risk Management, Data Analysis, Performance Monitoring, Leadership, Communication, Relationship Building, Problem Solving, Innovation, Sustainability, Environmental Services, Energy Services, Industrial Services, Hazardous Materials Management, Recycling, Disposal"
https://uk.linkedin.com/jobs/view/cleaning-supervisor-at-abm-uk-3778509613,"Communication skills, Teamwork, Cleaning methods, Knowledge of health and safety requirements, Attention to detail, Ability to work under pressure, Ability to work independently, Adaptability, Reliability, Flexibility, Physical stamina, PPE usage, Supervisory/managerial experience, Enhanced DBS check, Mental health support, Life event counseling, Get Fit Programme, Financial and legal support, Cycle to work scheme, Lifeworks employee app, Perks and discounts, Life resources, Support services"
https://www.linkedin.com/jobs/view/head-of-school-at-specialized-education-services-inc-3795862778,"Teaching, School Administration, Supervision, Special Education, Risk Student Populations, Pragmatic Language, MultiSensory Instruction, ResearchBased Curriculum, Student Accommodations, Safe Learning Environment, Individualized Learning Plans, Supportive School Setting, Student Strengths, Talents, Interests, Curriculum Knowledge, School District Requirements, Federal and State Educational Guidelines, Performance Reviews, Documentation and Reporting, Data Preparation, Compliance with Regulations, Professional Conduct, Continuous School Improvement, Ability to Work Independently, Ability to Work in a Team Environment, Ability to Meet Deadlines, Ability to Multitask, Ability to Travel, Ability to Communicate Effectively, Ability to Problem Solve, Ability to Use Computer Software, Ability to Use Technology"
https://www.linkedin.com/jobs/view/lab-technician-product-development-tech-at-amerit-consulting-3798850567,"Laboratory Technician, Product Development Technician, Regulated Environment Experience, Written Procedures Experience, Technical Tasks Completion, Technical Support, Data Manipulation, Report Preparation, Engineering Documentation, Equipment Calibration, Prototype Processes, Test Setups, Test Protocol Execution, Test Result Documentation, Hardware Debugging, High School Diploma, Proficiency in Personal Computers, Ability to Train Technicians"
