job_role,industry,avg_salary_usd,experience_required_years,education_level,task_repetition_level,creativity_requirement,physical_labor_level,analytical_complexity,social_interaction_level,ai_tool_availability,ai_tool_maturity_score,percent_tasks_automatable,job_growth_rate,skill_complexity_score,regulation_strictness_level,ethical_risk_level,communication_requirement,domain_specific_knowledge_level,team_collaboration_level,ai_dependency_current,ai_dependency_future,training_hours_needed,job_demand_index,automation_risk_score
Nurse,Construction,84675,1,Bachelor,0.25166443504547076,0.11365126131168335,0.6601194442631304,0.271094943079883,0.10611346010363942,Claude,0.982872149152968,0.2614109481981066,-0.07201426495685004,0.07149457746902121,0.8610854815122846,0.6493068829755434,0.021267996310289305,0.24271593669769576,0.5958029356018919,0.3532808709187575,0.5997205659442991,473,0.055559062576945206,0.465573305793742
Product Manager,Legal,103591,9,Bachelor,0.42954912352067554,0.7047842934477269,0.7337360117263562,0.7030286165379459,0.5852501530514588,Claude,0.6409632146038274,0.5290452054410628,-0.0400782709885264,0.2343641879356242,0.6544352210038681,0.514339715522804,0.3032059058604243,0.6049733500670854,0.15743059018176409,0.18149852073183625,0.9605278153411122,20,0.6884530127052249,0.28767235045265305
Marketing Specialist,Marketing,62363,9,Bachelor,0.4874404737597884,0.850805957967449,0.8971304663109364,0.9284686523951569,0.24286465053126627,ChatGPT,0.8443506728467114,0.23012262196814381,0.13644796243099042,0.8845229216450423,0.9534456718542331,0.6750358888267911,0.1337838233509938,0.5890866039357255,0.06543282156838881,0.7608871714662512,0.07923090736796923,15,0.19528540793292226,0.29673543878693276
Data Analyst,Finance,107004,0,High School,0.13802760893789678,0.954378600220893,0.43256449926843143,0.6862867626170427,0.1662594283013965,AutoGPT,0.4157776819717136,0.1348220861564705,-0.06231902349108895,0.29203141142229794,0.16583351950509206,0.879300053959024,0.31497193240738597,0.9082351602974561,0.23917656964582446,0.9195837972344806,0.25811346353774733,407,0.46848891030971207,0.6438781213058148
Graphic Designer,Healthcare,70718,3,Bachelor,0.6733915791158308,0.21096928971169937,0.16643207666245707,0.6811094986442595,0.5927707197430223,Gemini,0.35395588714481774,0.8906470820480449,0.08569724380691632,0.13797981629207756,0.4606036258817001,0.7565106010010775,0.463619717668028,0.31166860185102363,0.17779441319277223,0.11400139882260962,0.7553567804266023,377,0.43426963454833367,0.09407965505520455
Nurse,Tech,143627,6,High School,0.5961380616965348,0.5039290077242442,0.3189257154318894,0.2237725690852066,0.7613099154523792,ChatGPT,0.5531578948810922,0.39055498303055247,-0.0997229941480787,0.022674589426347258,0.7430463946520506,0.857817422926187,0.3419323660094381,0.200679930105082,0.578521165958544,0.9035865455687285,0.4583156088503417,237,0.4681411164433812,0.39701453213658455
Data Analyst,Finance,56870,5,High School,0.2944640988411602,0.6805548476444818,0.4321672551739859,0.5351302003196929,0.3321549164526644,Midjourney,0.4352784426266397,0.07693035022099182,0.0579280256687931,0.2976803436778248,0.21354832124490053,0.2900188364857853,0.9627051146089095,0.2658070069082821,0.6979306667837901,0.2714929452924003,0.338955658302169,31,0.3755459959622296,0.5466453941191628
Teacher,Education,67394,9,Master,0.013659883435292008,0.24746772950133744,0.7138914693281131,0.5625228436045802,0.5782046056765962,ChatGPT,0.7149480551367945,0.23032275456633144,0.02365010546068072,0.21615271013560233,0.6846767432626495,0.8004835172951967,0.6805879769877337,0.24314504298949913,0.004590781075530237,0.2230634610944705,0.6011905812470787,497,0.24238541470650132,0.7098574724265849
Doctor,Healthcare,82057,0,Bachelor,0.07764791535329074,0.600472863250274,0.013122125561633502,0.7001295624559528,0.09812441319946019,Copilot,0.2658180902117947,0.3099429482008168,0.017756319929191244,0.1022023455453086,0.47380335675946506,0.36000934713311117,0.728044929824351,0.6483844190004203,0.43962036255980386,0.056634397961107585,0.2939710517571825,224,0.4487140529357938,0.6328992626455531
Plumber,Finance,109795,0,Bachelor,0.3916947755108394,0.25757878249799937,0.31578538343987894,0.9968214498961826,0.93519103045757,AutoGPT,0.4495910310923996,0.7696463093485407,0.10729793768834867,0.9510858012151799,0.4308288016649746,0.020651856393927304,0.7422922235824645,0.8124329852456943,0.6229792553013127,0.08046827793797384,0.32885731630202586,424,0.04621952496556092,0.8862465707105531
Civil Engineer,Retail,110409,7,Bachelor,0.15397435116568392,0.3334570205316473,0.7798425810193168,0.03364382254376208,0.33689618531477283,Copilot,0.8951327472940598,0.022255494529349162,-0.07981641368801717,0.2676218754566456,0.644997644539515,0.043184236456999425,0.8992269918698876,0.3681132423834381,0.1928756864289265,0.06922476258583399,0.806111532341745,293,0.24232255251362678,0.9923842825293897
Consultant,Legal,43016,3,Master,0.37681960614797083,0.44151869651086506,0.6708577033306954,0.06523266126748684,0.9975056931735012,AutoGPT,0.7561079003433294,0.4782494884781143,-0.005666964022475407,0.006176829497631875,0.46769445505269225,0.7303545627051575,0.7680188073660499,0.17641293059278784,0.9009708344225728,0.44641220934717973,0.3915838822883281,412,0.7848483715554443,0.9374234240147816
Doctor,Finance,72137,4,Bachelor,0.6281826045103551,0.529190098746567,0.7317399735856052,0.07795006943091876,0.9785877558497821,AutoGPT,0.1680701650178944,0.40769248535671787,0.011509636243324739,0.9442755835372041,0.820012999202182,0.2719093046394978,0.016204809267711284,0.3430916165908159,0.5490122702284063,0.6586438882096125,0.700557337449257,124,0.8428203881777651,0.7641523727985167
Customer Support,Marketing,161225,12,Master,0.5472374278792835,0.4493658716251506,0.8118107694391947,0.7429791344889568,0.7788234493358115,Claude,0.8868648293915975,0.9684004016349244,-0.06901836008569584,0.5785131862849114,0.9305213674672147,0.3075842535500193,0.2613957457825551,0.546558372081774,0.34539777854986997,0.1844207396235349,0.15076274370534282,223,0.7153093381596562,0.686015254852777
Customer Support,Construction,168925,6,Bachelor,0.23117588313739423,0.4931955197879292,0.7832357188779623,0.13635379511075751,0.020067095406966717,Gemini,0.5890165904451881,0.1800750122966115,-0.07858336340641603,0.08281296359507939,0.5888587314439917,0.6225780461355468,0.9891043856513653,0.664486037794927,0.018675614753740466,0.21763885195993615,0.3988210859382453,394,0.632564031036691,0.035431684108294226
Data Analyst,Retail,42379,7,PhD,0.3438224912587524,0.2985887562882926,0.6821831661527781,0.6224518744903452,0.5434749203843633,Gemini,0.6792871832724832,0.6278707461637189,-0.05509642386066613,0.03142197738894559,0.30059450110194064,0.7415092599148535,0.6521244866200585,0.5497986674057151,0.48430686460320715,0.17289685906545327,0.5519206791821066,460,0.8112657593161062,0.5334988126767723
HR Specialist,Tech,176864,14,Master,0.6140311984486506,0.1589650940226306,0.4396615323705906,0.32466887789345844,0.0868364204400115,AutoGPT,0.29425656584926607,0.2021968850927296,-0.039738068755048955,0.10784906358390944,0.7772221840696549,0.5588842511336092,0.06811773157515111,0.2567302917163905,0.33594603283237756,0.8065583658052184,0.26729715175276625,465,0.1278309245983711,0.6637169011387296
Electrician,Tech,151169,9,Master,0.8608550280434487,0.04734997732683943,0.9835983288781539,0.457319956210711,0.8951380259615161,AutoGPT,0.44154426363565746,0.548422054171841,0.14151514436430046,0.5914908532954489,0.17048974574656772,0.7063722413348804,0.4666382028588004,0.9180187808454582,0.9695462919930965,0.13717989065852854,0.4216014700351557,150,0.5252541380373112,0.4129400479349954
Graphic Designer,Tech,179172,6,High School,0.7532134387388773,0.1959787224916677,0.5690731955900737,0.2156631598174139,0.7896362526474029,Copilot,0.806812478906251,0.5550632325137892,0.018903427812920676,0.06187160490446142,0.09499082827041883,0.9410528365114188,0.9808344601878636,0.43781260457835325,0.37875496362847305,0.07340511452408605,0.7598237648667272,188,0.11631564981645837,0.3847966128246104
Nurse,Tech,156082,1,Bachelor,0.5534000268334149,0.581943641505783,0.20276920936883913,0.8661065613045421,0.972340376595683,Midjourney,0.3306762187631821,0.07534672985845225,0.02757225816813136,0.5681405968320414,0.5187315150538937,0.8541599451204976,0.9928381418095771,0.45896997363930947,0.9210074154381872,0.03671675894588067,0.16150471618343754,10,0.7778660751089865,0.5425264831661613
Graphic Designer,Construction,143089,13,Bachelor,0.3622929983164862,0.7861154478031324,0.2928128551047844,0.5861503241630264,0.6083829531497954,ChatGPT,0.16506161551019327,0.45645129419723174,0.07674955124018396,0.6525410198647009,0.6467358337384883,0.2408036511638708,0.4324468197786703,0.9673852254168273,0.686054386463473,0.04015035084914742,0.500751205700118,38,0.5205563854048646,0.9066399183945772
Nurse,Finance,41049,14,Bachelor,0.36505127754180544,0.16924759744289453,0.69356245597047,0.9445632635822526,0.522172804484338,AutoGPT,0.37830491298348057,0.4611561079599631,0.07106669945089761,0.14757678150500697,0.8349979705672951,0.9067916477364032,0.8930530090127695,0.8683674504443213,0.0739630575290835,0.5466728216918959,0.2617818941394936,406,0.8100248851886407,0.26092836912466866
Doctor,Manufacturing,161858,3,Master,0.8794173102643961,0.10855535777264846,0.9247395651994635,0.5745962497043295,0.5189738559443876,AutoGPT,0.06921866740938809,0.3191366741421465,0.025694350528241428,0.4884327427497238,0.9552124051890724,0.2972642552485456,0.5919923113964038,0.8062691712721349,0.9327204775395735,0.09398523311625262,0.41023825894227517,307,0.7990634250738623,0.3990548210729692
Teacher,Finance,152784,9,High School,0.0392435760405464,0.7492903605492502,0.17872012920589753,0.12390803059694666,0.3864483744543449,ChatGPT,0.7178564584849323,0.2771585536876544,-0.015040401453872698,0.963879929633463,0.8733380858609854,0.6605882590813132,0.50942934879038,0.18269101613227912,0.16844842355630485,0.2224266059307749,0.37538759474166183,294,0.4662123768426548,0.6530878066490696
Software Engineer,Education,77691,11,High School,0.987982644420261,0.3051583305372897,0.08234649574578634,0.17087043383847544,0.46869006722914097,ChatGPT,0.1477459087741978,0.2242979741162049,-0.01723707660314011,0.8364884465003247,0.988699573546163,0.8747163235225948,0.4119424885701316,0.8380873086909315,0.4480235672278684,0.8326768619016992,0.655340401058027,359,0.4968742947828535,0.18600725996607304
Data Analyst,Legal,87986,0,Bachelor,0.6643754108515623,0.9514994392273525,0.8815310480420061,0.9890739763678472,0.6354125831353503,Midjourney,0.28512590706084473,0.0059410718746697455,-0.0855723165276222,0.7233643474773853,0.47569999932455953,0.623446127267688,0.8921300397528296,0.4553086412351639,0.923004021821347,0.9681078920241953,0.7671679117843896,409,0.028267495196590442,0.8349035805176538
Lawyer,Healthcare,124774,9,High School,0.6811376990723905,0.714317970610373,0.9152779789128344,0.7255651973308678,0.9329476075562771,Midjourney,0.8810810055538921,0.0018162844889733076,0.12490753481810637,0.5177351244593374,0.3165376183178791,0.8061961361092047,0.6211266708296757,0.20939378169420353,0.8285098865794904,0.860857911222578,0.4997376893571992,325,0.5235132903771816,0.6660672045881497
HR Specialist,Manufacturing,135315,8,High School,0.037997837304742155,0.32675604724303087,0.27637934531589947,0.04927875002908966,0.595884338256031,ChatGPT,0.5404976579567711,0.5897872107905943,0.09234863093168916,0.3942747559329909,0.45970627866961444,0.9273471088807739,0.3337976436956859,0.9908819660236281,0.48758179537707846,0.9596026043763146,0.16658544284812493,114,0.6774647760704352,0.35226205971643965
Customer Support,Manufacturing,87204,2,Master,0.6055292748912722,0.2895427477937049,0.37728572437123986,0.7037810050346648,0.8571159423173672,AutoGPT,0.32133844059647565,0.2914639111406875,0.055835810325373575,0.4514347361212232,0.6441305002408813,0.9669370651117649,0.4919324372020565,0.17205426032830384,0.2069205417066362,0.6704513488029923,0.8686247029324298,171,0.23365569755656757,0.7221670048248043
Teacher,Finance,50085,11,Bachelor,0.484778060090447,0.523698386271309,0.6601879974978584,0.41217304680961164,0.8627799113025006,AutoGPT,0.5476668900148858,0.16788865578320045,-0.0009795641964439328,0.7646100078525092,0.5072566095404492,0.41063293016001556,0.4440792904626437,0.921937625974348,0.5092610486491469,0.9872164211725541,0.18620201133382497,49,0.9865271705008026,0.2793465373444466
Doctor,Manufacturing,63980,2,High School,0.10577890689406699,0.07914466827820943,0.3299300208424748,0.3072083868231905,0.5188326758482592,ChatGPT,0.2182776596318894,0.6847352055122997,0.04561643266271931,0.5542979617584046,0.6341198218651832,0.9927682065945274,0.4511541176142554,0.0005285339335577843,0.5476343750453754,0.49634382776728436,0.5784506013802004,460,0.9748288738814112,0.7744608967348553
Customer Support,Energy,86117,9,Bachelor,0.2779220107693591,0.11767651264529899,0.8771587082700529,0.15406079373053427,0.3474696414976216,AutoGPT,0.025173129705610142,0.5289045694794455,0.02127245124214988,0.7646539852926293,0.8867226241838393,0.27168116378461393,0.311609804026884,0.43791805982232346,0.9969366184902353,0.7946882752957362,0.5273020860780588,358,0.28283059480359674,0.07068805305717252
Data Analyst,Energy,175213,8,Bachelor,0.8903144562136512,0.1758578813161925,0.10757870271386272,0.8399039545565656,0.639573873332081,Midjourney,0.603732478963803,0.9149582768812512,-0.031516255380278996,0.9698729704330027,0.1658118662920911,0.46218657727954127,0.6329572843054718,0.029895987801914603,0.8240312870822087,0.9716627860141356,0.28666059071206096,231,0.7129732564636053,0.4267519873767417
Customer Support,Education,170416,9,High School,0.5499884158659529,0.7747235933045602,0.03798222096019521,0.0638413789891007,0.44587734191484274,ChatGPT,0.7141259327847292,0.8310169370720031,-0.025356813322991417,0.6405141507713107,0.12026401544928933,0.7607055595434755,0.05223739040451547,0.9124521417029217,0.8613170239555474,0.7092912258284797,0.952946707834485,448,0.030001668161920292,0.26163885786304497
HR Specialist,Healthcare,45896,2,Bachelor,0.41341657517390873,0.5138573592691225,0.2084862067427895,0.2898354623796403,0.0814408673219329,Midjourney,0.8797817654459795,0.726729191099967,0.11861992661401377,0.6031035574102064,0.49851881291950906,0.9701535679215165,0.886163302671697,0.12588903251418504,0.9861874247575793,0.9567199846105534,0.6766645430794462,451,0.6657527107652149,0.8167003873467656
Product Manager,Marketing,119353,7,Master,0.07268215584081095,0.010567122774442939,0.286087778204969,0.3063828938257044,0.37780910043243365,AutoGPT,0.7718833610647237,0.12658195718501442,0.05872701811897574,0.406161948509834,0.981768117596728,0.05294136124489568,0.4153969676086393,0.6730984738889583,0.5233193485019338,0.25364459717442267,0.4699810916836439,61,0.624016487561575,0.7527470629328185
Business Analyst,Construction,59813,1,Master,0.7141215274023056,0.673516527472109,0.11292659128887506,0.16090528396350035,0.9940721380493249,AutoGPT,0.926677700495515,0.6660887389587625,-0.09964437881446783,0.19675395318873823,0.05904350120180246,0.9456416967053796,0.8008624685577516,0.6312203752819351,0.5852264889310035,0.3002754818350114,0.44348637441091643,73,0.8221596595292482,0.8418613805611891
Customer Support,Finance,95679,13,Master,0.7028508233960326,0.4236901786604971,0.06569042934064673,0.5081848832868703,0.04851187002628721,Claude,0.9859534755428703,0.6939264429376296,-0.018282058723423034,0.37420074224714484,0.9865573049877323,0.9986754975597694,0.7294918141320399,0.7790684086669336,0.4544442169751406,0.397240133063981,0.09245490635670839,491,0.30436508087773484,0.6515630421022107
Data Analyst,Construction,171753,12,High School,0.6140436069725635,0.5108523649637979,0.7556077135017982,0.011702626810892625,0.6966669119009267,Copilot,0.7449354477457982,0.7633325899747107,-0.015013633818661554,0.5200971905153647,0.9677066147047939,0.9095794412354922,0.4718516337515931,0.7468776452883568,0.12545404336431132,0.46458675707107533,0.7806808833566022,13,0.8780101528151453,0.7953224176163041
HR Specialist,Marketing,33228,2,PhD,0.5102626462206492,0.21411624341293556,0.16427656590225737,0.3009755154104091,0.8411887050712471,Copilot,0.8679233008303341,0.26313272375740926,0.07658388986290399,0.034855657321945066,0.292599514145623,0.10838421539448728,0.1987105654252609,0.032448858149112025,0.5252567234628477,0.8974047165694301,0.08364353963120008,441,0.8579750271245735,0.4387882692485022
